"kWh","month","day","hour","Day.of.Week","weekday","Peakhour","temperature"
79.605,"5","27","12","2","1","1",55.9
63.87,"5","27","13","2","1","1",55.4
49.155,"5","27","14","2","1","1",55.4
15.255,"5","27","15","2","1","1",55
15.8540625,"5","27","16","2","1","1",53.6
16.453125,"5","27","17","2","1","1",52
17.0521875,"5","27","18","2","1","1",51.8
17.65125,"5","27","19","2","1","0",51.1
18.2503125,"5","27","20","2","1","0",50
18.849375,"5","27","21","2","1","0",50
19.4484375,"5","27","22","2","1","0",50
20.0475,"5","27","23","2","1","0",50
20.6465625,"5","28","0","3","1","0",50
21.245625,"5","28","1","3","1","0",50
21.8446875,"5","28","2","3","1","0",50
22.44375,"5","28","3","3","1","0",50
23.0428125,"5","28","4","3","1","0",50
23.641875,"5","28","5","3","1","0",50
24.2409375,"5","28","6","3","1","0",50
24.84,"5","28","7","3","1","1",50
64.47,"5","28","8","3","1","1",50
61.41,"5","28","9","3","1","1",50
79.904998,"5","28","10","3","1","1",50
68.43,"5","28","11","3","1","1",50
56.97,"5","28","12","3","1","1",50
54.66,"5","28","13","3","1","1",48.9
44.79,"5","28","14","3","1","1",48.2
14.595,"5","28","15","3","1","1",48
14.2884375,"5","28","16","3","1","1",48
13.981875,"5","28","17","3","1","1",48
13.6753125,"5","28","18","3","1","1",46.9
13.36875,"5","28","19","3","1","0",46.9
13.0621875,"5","28","20","3","1","0",48.2
12.755625,"5","28","21","3","1","0",46.4
12.4490625,"5","28","22","3","1","0",46
12.1425,"5","28","23","3","1","0",45
11.8359375,"5","29","0","4","1","0",44.1
11.529375,"5","29","1","4","1","0",44.1
11.2228125,"5","29","2","4","1","0",43
10.91625,"5","29","3","4","1","0",44.1
10.6096875,"5","29","4","4","1","0",44.1
10.303125,"5","29","5","4","1","0",45
9.9965625,"5","29","6","4","1","0",48
9.69,"5","29","7","4","1","1",53.1
109.799998,"5","29","8","4","1","1",55.9
245.564997,"5","29","9","4","1","1",57
77.64,"5","29","10","4","1","1",57.9
67.68,"5","29","11","4","1","1",57.9
62.82,"5","29","12","4","1","1",57
55.17,"5","29","13","4","1","1",55.9
41.385,"5","29","14","4","1","1",55.9
13.38,"5","29","15","4","1","1",55
12.9740625,"5","29","16","4","1","1",55
12.568125,"5","29","17","4","1","1",55
12.1621875,"5","29","18","4","1","1",54
11.75625,"5","29","19","4","1","0",53.1
11.3503125,"5","29","20","4","1","0",52
10.944375,"5","29","21","4","1","0",52
10.5384375,"5","29","22","4","1","0",52
10.1325,"5","29","23","4","1","0",51.1
9.7265625,"5","30","0","5","1","0",51.1
9.320625,"5","30","1","5","1","0",50
8.9146875,"5","30","2","5","1","0",50
8.50875,"5","30","3","5","1","0",48.9
8.1028125,"5","30","4","5","1","0",48
7.696875,"5","30","5","5","1","0",48
7.2909375,"5","30","6","5","1","0",50
6.885,"5","30","7","5","1","1",54
51.9,"5","30","8","5","1","1",59
57.945,"5","30","9","5","1","1",61
69.69,"5","30","10","5","1","1",62.1
70.32,"5","30","11","5","1","1",63
72.45,"5","30","12","5","1","1",63
61.17,"5","30","13","5","1","1",64.9
45.27,"5","30","14","5","1","1",64.9
12.165,"5","30","15","5","1","1",64
12.1509375,"5","30","16","5","1","1",61
12.136875,"5","30","17","5","1","1",64.9
12.1228125,"5","30","18","5","1","1",57.9
12.10875,"5","30","19","5","1","0",57.9
12.0946875,"5","30","20","5","1","0",57.2
12.080625,"5","30","21","5","1","0",55.4
12.0665625,"5","30","22","5","1","0",55
12.0525,"5","30","23","5","1","0",54
12.0384375,"5","31","0","6","0","0",53.6
12.024375,"5","31","1","6","0","0",51.8
12.0103125,"5","31","2","6","0","0",52
11.99625,"5","31","3","6","0","0",51.8
11.9821875,"5","31","4","6","0","0",53.1
11.968125,"5","31","5","6","0","0",52
11.9540625,"5","31","6","6","0","0",53.6
11.94,"5","31","7","6","0","1",53.6
11.9259375,"5","31","8","6","0","1",54
11.911875,"5","31","9","6","0","1",55.9
11.8978125,"5","31","10","6","0","1",57
11.88375,"5","31","11","6","0","1",57
11.8696875,"5","31","12","6","0","1",57.9
11.855625,"5","31","13","6","0","1",57
11.8415625,"5","31","14","6","0","1",57
11.8275,"5","31","15","6","0","1",57.9
11.8134375,"5","31","16","6","0","1",57.9
11.799375,"5","31","17","6","0","1",57
11.7853125,"5","31","18","6","0","1",54
11.77125,"5","31","19","6","0","0",53.1
11.7571875,"5","31","20","6","0","0",54
11.743125,"5","31","21","6","0","0",54
11.7290625,"5","31","22","6","0","0",54
11.715,"5","31","23","6","0","0",54
11.7009375,"6","1","0","0","0","0",53.1
11.686875,"6","1","1","0","0","0",53.1
11.6728125,"6","1","2","0","0","0",52
11.65875,"6","1","3","0","0","0",52
11.6446875,"6","1","4","0","0","0",52
11.630625,"6","1","5","0","0","0",53.1
11.6165625,"6","1","6","0","0","0",57
11.6025,"6","1","7","0","0","1",61
11.5884375,"6","1","8","0","0","1",64
11.574375,"6","1","9","0","0","1",64
11.5603125,"6","1","10","0","0","1",64.9
11.54625,"6","1","11","0","0","1",64
11.5321875,"6","1","12","0","0","1",63
11.518125,"6","1","13","0","0","1",63
11.5040625,"6","1","14","0","0","1",63
11.49,"6","1","15","0","0","1",64.9
11.4759375,"6","1","16","0","0","1",64.9
11.461875,"6","1","17","0","0","1",63
11.4478125,"6","1","18","0","0","1",64
11.43375,"6","1","19","0","0","0",62.1
11.4196875,"6","1","20","0","0","0",63
11.405625,"6","1","21","0","0","0",63
11.3915625,"6","1","22","0","0","0",61
11.3775,"6","1","23","0","0","0",60.1
11.3634375,"6","2","0","1","1","0",57.9
11.349375,"6","2","1","1","1","0",57.9
11.3353125,"6","2","2","1","1","0",57.9
11.32125,"6","2","3","1","1","0",57
11.3071875,"6","2","4","1","1","0",55.9
11.293125,"6","2","5","1","1","0",55.9
11.2790625,"6","2","6","1","1","0",59
11.265,"6","2","7","1","1","1",64
55.005,"6","2","8","1","1","1",69.1
71.895,"6","2","9","1","1","1",73
75.51,"6","2","10","1","1","1",75
66.84,"6","2","11","1","1","1",77
62.16,"6","2","12","1","1","1",80.1
63.915,"6","2","13","1","1","1",80.6
52.245,"6","2","14","1","1","1",81
17.55,"6","2","15","1","1","1",77
17.6625,"6","2","16","1","1","1",82
17.775,"6","2","17","1","1","1",81
17.8875,"6","2","18","1","1","1",75.9
18,"6","2","19","1","1","0",73
18.1125,"6","2","20","1","1","0",70
18.225,"6","2","21","1","1","0",66.9
18.3375,"6","2","22","1","1","0",66.9
18.45,"6","2","23","1","1","0",66
18.5625,"6","3","0","2","1","0",64
18.675,"6","3","1","2","1","0",62.1
18.7875,"6","3","2","2","1","0",61
18.9,"6","3","3","2","1","0",57.9
19.0125,"6","3","4","2","1","0",57
19.125,"6","3","5","2","1","0",61
19.2375,"6","3","6","2","1","0",61
19.35,"6","3","7","2","1","1",61
61.53,"6","3","8","2","1","1",64
62.85,"6","3","9","2","1","1",64.9
108.014996,"6","3","10","2","1","1",69.1
220.529994,"6","3","11","2","1","1",66
211.304997,"6","3","12","2","1","1",69.1
212.414995,"6","3","13","2","1","1",71.1
199.694993,"6","3","14","2","1","1",70
45.779999,"6","3","15","2","1","1",69.1
46.4381239375,"6","3","16","2","1","1",68
47.096248875,"6","3","17","2","1","1",66
47.7543738125,"6","3","18","2","1","1",66
48.41249875,"6","3","19","2","1","0",63
49.0706236875,"6","3","20","2","1","0",64.9
49.728748625,"6","3","21","2","1","0",61
50.3868735625,"6","3","22","2","1","0",60.8
51.0449985,"6","3","23","2","1","0",61
51.7031234375,"6","4","0","3","1","0",57.9
52.361248375,"6","4","1","3","1","0",57.9
53.0193733125,"6","4","2","3","1","0",57.9
53.67749825,"6","4","3","3","1","0",57.9
54.3356231875,"6","4","4","3","1","0",57.2
54.993748125,"6","4","5","3","1","0",55.4
55.6518730625,"6","4","6","3","1","0",55.4
56.309998,"6","4","7","3","1","1",57
226.079996,"6","4","8","3","1","1",55.4
239.354993,"6","4","9","3","1","1",57
262.274991,"6","4","10","3","1","1",57.2
262.54499,"6","4","11","3","1","1",57.2
246.704991,"6","4","12","3","1","1",57.2
247.739992,"6","4","13","3","1","1",59
234.239996,"6","4","14","3","1","1",59
191.054996,"6","4","15","3","1","1",59
149.294998,"6","4","16","3","1","1",59
144.059998,"6","4","17","3","1","1",57.9
148.424997,"6","4","18","3","1","1",57
137.489995,"6","4","19","3","1","0",57
126.9,"6","4","20","3","1","0",57
91.229998,"6","4","21","3","1","0",57.2
80.685,"6","4","22","3","1","0",57.9
70.575,"6","4","23","3","1","0",57.9
67.32,"6","5","0","4","1","0",59
66.69,"6","5","1","4","1","0",59
67.245,"6","5","2","4","1","0",59
68.145,"6","5","3","4","1","0",59
75.585,"6","5","4","4","1","0",57.2
75.795,"6","5","5","4","1","0",57.2
220.919997,"6","5","6","4","1","0",57.2
330.224992,"6","5","7","4","1","1",59
397.544992,"6","5","8","4","1","1",57.9
404.969993,"6","5","9","4","1","1",59
419.62499,"6","5","10","4","1","1",60.1
413.879993,"6","5","11","4","1","1",60.1
406.964997,"6","5","12","4","1","1",60.8
403.094982,"6","5","13","4","1","1",57.2
389.50499,"6","5","14","4","1","1",57.2
218.099994,"6","5","15","4","1","1",57.2
149.009997,"6","5","16","4","1","1",59
139.724997,"6","5","17","4","1","1",59
132.825,"6","5","18","4","1","1",57.9
112.934999,"6","5","19","4","1","0",59
106.109999,"6","5","20","4","1","0",59
78.27,"6","5","21","4","1","0",59
74.895,"6","5","22","4","1","0",60.1
70.56,"6","5","23","4","1","0",60.1
71.865,"6","6","0","5","1","0",57.9
76.14,"6","6","1","5","1","0",57.9
79.53,"6","6","2","5","1","0",59
76.395,"6","6","3","5","1","0",57.9
70.62,"6","6","4","5","1","0",57.9
71.91,"6","6","5","5","1","0",59
124.904996,"6","6","6","5","1","0",61
191.339995,"6","6","7","5","1","1",62.1
246.434995,"6","6","8","5","1","1",63
403.769993,"6","6","9","5","1","1",66
408.659993,"6","6","10","5","1","1",69.1
399.794989,"6","6","11","5","1","1",71.1
390.224988,"6","6","12","5","1","1",72
393.269989,"6","6","13","5","1","1",73.9
379.304991,"6","6","14","5","1","1",75
214.949996,"6","6","15","5","1","1",73
144.254995,"6","6","16","5","1","1",87.8
143.534997,"6","6","17","5","1","1",75.9
153.449998,"6","6","18","5","1","1",73.9
134.309995,"6","6","19","5","1","0",72
103.109998,"6","6","20","5","1","0",70
83.444999,"6","6","21","5","1","0",68
76.41,"6","6","22","5","1","0",66.9
65.325,"6","6","23","5","1","0",64.9
62.28,"6","7","0","6","0","0",64
61.395,"6","7","1","6","0","0",63
61.08,"6","7","2","6","0","0",61
60.75,"6","7","3","6","0","0",61
60.315,"6","7","4","6","0","0",61
58.785,"6","7","5","6","0","0",61
59.16,"6","7","6","6","0","0",64.9
100.814999,"6","7","7","6","0","1",69.1
103.529997,"6","7","8","6","0","1",71.1
101.684998,"6","7","9","6","0","1",73.9
102.254999,"6","7","10","6","0","1",77
102.494999,"6","7","11","6","0","1",79
98.984998,"6","7","12","6","0","1",77
99.359997,"6","7","13","6","0","1",78.1
98.595,"6","7","14","6","0","1",75.9
101.099999,"6","7","15","6","0","1",79
85.589999,"6","7","16","6","0","1",78.1
81.885,"6","7","17","6","0","1",75
80.1,"6","7","18","6","0","1",75.9
79.44,"6","7","19","6","0","0",71.1
79.65,"6","7","20","6","0","0",73
67.05,"6","7","21","6","0","0",69.1
63.96,"6","7","22","6","0","0",70
63.81,"6","7","23","6","0","0",73
64.545,"6","8","0","0","0","0",71.1
64.665,"6","8","1","0","0","0",71.1
62.64,"6","8","2","0","0","0",71.1
61.95,"6","8","3","0","0","0",68
62.085,"6","8","4","0","0","0",66.9
60.3,"6","8","5","0","0","0",68
62.19,"6","8","6","0","0","0",70
60.24,"6","8","7","0","0","1",73
60.84,"6","8","8","0","0","1",78.1
58.44,"6","8","9","0","0","1",75.9
59.415,"6","8","10","0","0","1",77
58.995,"6","8","11","0","0","1",79
63.345,"6","8","12","0","0","1",79
66.27,"6","8","13","0","0","1",77
60.45,"6","8","14","0","0","1",75
68.865,"6","8","15","0","0","1",79
68.535,"6","8","16","0","0","1",77
61.74,"6","8","17","0","0","1",78.1
64.065,"6","8","18","0","0","1",73.9
64.77,"6","8","19","0","0","0",72
64.11,"6","8","20","0","0","0",70
66.12,"6","8","21","0","0","0",73.9
66,"6","8","22","0","0","0",71.1
65.445,"6","8","23","0","0","0",72
64.965,"6","9","0","1","1","0",72
64.635,"6","9","1","1","1","0",71.1
64.755,"6","9","2","1","1","0",69.1
64.14,"6","9","3","1","1","0",68
64.08,"6","9","4","1","1","0",68
67.26,"6","9","5","1","1","0",68
123.854998,"6","9","6","1","1","0",70
195.659996,"6","9","7","1","1","1",70
341.804993,"6","9","8","1","1","1",72
449.984989,"6","9","9","1","1","1",73
437.099993,"6","9","10","1","1","1",73.9
412.199994,"6","9","11","1","1","1",73.9
401.654995,"6","9","12","1","1","1",75.9
403.889996,"6","9","13","1","1","1",78.1
226.574995,"6","9","15","1","1","1",77
152.894999,"6","9","16","1","1","1",77
140.444995,"6","9","17","1","1","1",73.9
142.124996,"6","9","18","1","1","1",73
131.174994,"6","9","19","1","1","0",71.1
118.304996,"6","9","20","1","1","0",69.1
84.945,"6","9","21","1","1","0",68
80.925,"6","9","22","1","1","0",66.9
70.455,"6","9","23","1","1","0",66.9
64.275,"6","10","0","2","1","0",66.2
69.225,"6","10","2","2","1","0",64.4
68.955,"6","10","3","2","1","0",63
144.254998,"6","10","4","2","1","0",63
147.224998,"6","10","5","2","1","0",64
304.814996,"6","10","6","2","1","0",64.4
352.409992,"6","10","7","2","1","1",64.4
402.029986,"6","10","8","2","1","1",66.2
406.604986,"6","10","9","2","1","1",69.8
421.28999,"6","10","10","2","1","1",71.6
412.034988,"6","10","11","2","1","1",68
415.274994,"6","10","12","2","1","1",75
404.024989,"6","10","13","2","1","1",75.2
400.304993,"6","10","14","2","1","1",79
227.429994,"6","10","15","2","1","1",71.1
168.119996,"6","10","16","2","1","1",69.8
156.644999,"6","10","17","2","1","1",68
154.754995,"6","10","18","2","1","1",64
145.214998,"6","10","19","2","1","0",63
129.059998,"6","10","20","2","1","0",62.6
88.635,"6","10","21","2","1","0",60.8
80.22,"6","10","22","2","1","0",60.8
72.3,"6","10","23","2","1","0",60.1
72.33,"6","11","0","3","1","0",60.1
71.91,"6","11","2","3","1","0",60.1
71.61,"6","11","3","3","1","0",59
144.014997,"6","11","4","3","1","0",57.9
150.074996,"6","11","5","3","1","0",59
168.344996,"6","11","6","3","1","0",59
196.5,"6","11","7","3","1","1",61
247.424995,"6","11","8","3","1","1",62.1
331.289988,"6","11","9","3","1","1",62.1
419.189991,"6","11","10","3","1","1",63
416.684991,"6","11","11","3","1","1",63
413.549986,"6","11","12","3","1","1",62.1
399.074993,"6","11","13","3","1","1",63
388.469993,"6","11","14","3","1","1",63
221.024994,"6","11","15","3","1","1",62.1
156.029994,"6","11","16","3","1","1",61
143.324998,"6","11","17","3","1","1",60.1
139.964997,"6","11","18","3","1","1",60.1
126.794999,"6","11","19","3","1","0",59
131.549998,"6","11","20","3","1","0",59
103.019997,"6","11","21","3","1","0",59
91.125,"6","11","22","3","1","0",59
77.205,"6","11","23","3","1","0",59
72.78,"6","12","0","4","1","0",59
71.49,"6","12","1","4","1","0",59
70.695,"6","12","2","4","1","0",59
71.91,"6","12","3","4","1","0",59
143.984996,"6","12","4","4","1","0",59
149.264999,"6","12","5","4","1","0",59
179.954996,"6","12","6","4","1","0",60.1
200.789995,"6","12","7","4","1","1",60.1
267.614992,"6","12","8","4","1","1",61
416.429985,"6","12","10","4","1","1",62.1
408.869997,"6","12","11","4","1","1",62.6
407.939996,"6","12","12","4","1","1",64
401.594989,"6","12","13","4","1","1",64.9
387.86999,"6","12","14","4","1","1",64
224.324995,"6","12","15","4","1","1",64.9
155.429998,"6","12","16","4","1","1",63
148.724996,"6","12","17","4","1","1",62.1
142.8,"6","12","18","4","1","1",63
128.294997,"6","12","19","4","1","0",63
126.254999,"6","12","20","4","1","0",63
96.915,"6","12","21","4","1","0",63
83.415,"6","12","22","4","1","0",62.1
71.715,"6","12","23","4","1","0",62.1
71.925,"6","13","0","5","1","0",62.1
71.505,"6","13","1","5","1","0",60.8
71.355,"6","13","2","5","1","0",61
70.665,"6","13","3","5","1","0",60.8
144.284997,"6","13","4","5","1","0",60.8
150.779997,"6","13","5","5","1","0",60.8
180.284998,"6","13","6","5","1","0",60.8
205.274996,"6","13","7","5","1","1",59
256.229992,"6","13","8","5","1","1",60.1
262.409992,"6","13","9","5","1","1",60.1
407.009991,"6","13","10","5","1","1",60.8
375.209989,"6","13","11","5","1","1",60.8
219.374993,"6","13","12","5","1","1",62.6
213.059994,"6","13","13","5","1","1",63
198.075001,"6","13","14","5","1","1",63
41.459999,"6","13","15","5","1","1",62.1
40.8028561587302,"6","13","16","5","1","1",60.8
40.1457133174603,"6","13","17","5","1","1",62.1
39.4885704761905,"6","13","18","5","1","1",62.1
38.8314276349206,"6","13","19","5","1","0",62.6
38.1742847936508,"6","13","20","5","1","0",62.6
37.5171419523809,"6","13","21","5","1","0",61
36.8599991111111,"6","13","22","5","1","0",61
36.2028562698413,"6","13","23","5","1","0",61
35.5457134285714,"6","14","0","6","0","0",61
34.8885705873016,"6","14","1","6","0","0",61
34.2314277460317,"6","14","2","6","0","0",60.8
33.5742849047619,"6","14","3","6","0","0",59
32.9171420634921,"6","14","4","6","0","0",59
32.2599992222222,"6","14","5","6","0","0",57.2
31.6028563809524,"6","14","6","6","0","0",57.9
30.9457135396825,"6","14","7","6","0","1",59
30.2885706984127,"6","14","8","6","0","1",59
29.6314278571429,"6","14","9","6","0","1",59
28.974285015873,"6","14","10","6","0","1",60.8
28.3171421746032,"6","14","11","6","0","1",66
27.6599993333333,"6","14","12","6","0","1",66.2
27.0028564920635,"6","14","13","6","0","1",71.6
26.3457136507936,"6","14","14","6","0","1",73.4
25.6885708095238,"6","14","15","6","0","1",73.9
25.031427968254,"6","14","16","6","0","1",73.9
24.3742851269841,"6","14","17","6","0","1",72
23.7171422857143,"6","14","18","6","0","1",73.9
23.0599994444444,"6","14","19","6","0","0",72
22.4028566031746,"6","14","20","6","0","0",70
21.7457137619048,"6","14","21","6","0","0",66.9
21.0885709206349,"6","14","22","6","0","0",64.9
20.4314280793651,"6","14","23","6","0","0",64
19.7742852380952,"6","15","0","0","0","0",63
19.1171423968254,"6","15","1","0","0","0",61
18.4599995555556,"6","15","2","0","0","0",60.1
17.8028567142857,"6","15","3","0","0","0",59
17.1457138730159,"6","15","4","0","0","0",59
16.488571031746,"6","15","5","0","0","0",59
15.8314281904762,"6","15","6","0","0","0",62.1
15.1742853492064,"6","15","7","0","0","1",64.9
14.5171425079365,"6","15","8","0","0","1",68
13.8599996666667,"6","15","9","0","0","1",69.1
13.2028568253968,"6","15","10","0","0","1",72
12.545713984127,"6","15","11","0","0","1",73.9
11.8885711428571,"6","15","12","0","0","1",75.9
11.2314283015873,"6","15","13","0","0","1",78.1
10.5742854603175,"6","15","14","0","0","1",79
9.91714261904762,"6","15","15","0","0","1",80.1
9.25999977777778,"6","15","16","0","0","1",79
8.60285693650794,"6","15","17","0","0","1",79
7.9457140952381,"6","15","18","0","0","1",77
7.28857125396826,"6","15","19","0","0","0",75
6.63142841269841,"6","15","20","0","0","0",73
5.97428557142857,"6","15","21","0","0","0",71.1
5.31714273015873,"6","15","22","0","0","0",69.1
4.65999988888889,"6","15","23","0","0","0",68
4.00285704761905,"6","16","0","1","1","0",66
3.34571420634921,"6","16","1","1","1","0",64
2.68857136507937,"6","16","2","1","1","0",64
2.03142852380953,"6","16","3","1","1","0",63
1.37428568253969,"6","16","4","1","1","0",62.1
0.717142841269848,"6","16","5","1","1","0",62.1
0.06,"6","16","6","1","1","0",64
13.125,"6","16","7","1","1","1",68
121.844998,"6","16","8","1","1","1",72
237.929996,"6","16","9","1","1","1",72
225.209991,"6","16","10","1","1","1",72
223.739995,"6","16","11","1","1","1",70
214.829995,"6","16","12","1","1","1",70
210.885,"6","16","13","1","1","1",69.1
199.244994,"6","16","14","1","1","1",69.1
47.564999,"6","16","15","1","1","1",70
43.9073067692308,"6","16","16","1","1","1",71.1
40.2496145384615,"6","16","17","1","1","1",71.1
36.5919223076923,"6","16","18","1","1","1",68
32.9342300769231,"6","16","19","1","1","0",72
29.2765378461538,"6","16","20","1","1","0",69.1
25.6188456153846,"6","16","21","1","1","0",69.1
21.9611533846154,"6","16","22","1","1","0",68
18.3034611538462,"6","16","23","1","1","0",68
14.6457689230769,"6","17","0","2","1","0",68
10.9880766923077,"6","17","1","2","1","0",66.9
7.33038446153846,"6","17","2","2","1","0",66.9
3.67269223076923,"6","17","3","2","1","0",66
0.015,"6","17","4","2","1","0",63
7.1774995,"6","17","5","2","1","0",62.1
14.339999,"6","17","6","2","1","0",64
134.324996,"6","17","7","2","1","1",66.9
133.844997,"6","17","8","2","1","1",70
133.739997,"6","17","9","2","1","1",73.9
141.644996,"6","17","10","2","1","1",77
141.254999,"6","17","11","2","1","1",80.1
138.104997,"6","17","12","2","1","1",81
174.569993,"6","17","13","2","1","1",82.9
147.134994,"6","17","14","2","1","1",80.1
24.21,"6","17","15","2","1","1",82.9
28.2369999333333,"6","17","16","2","1","1",82.9
32.2639998666667,"6","17","17","2","1","1",81
36.2909998,"6","17","18","2","1","1",80.1
40.3179997333333,"6","17","19","2","1","0",78.1
44.3449996666667,"6","17","20","2","1","0",73.9
48.3719996,"6","17","21","2","1","0",72
52.3989995333333,"6","17","22","2","1","0",70
56.4259994666667,"6","17","23","2","1","0",70
60.4529994,"6","18","0","3","1","0",68
64.4799993333333,"6","18","1","3","1","0",68
68.5069992666667,"6","18","2","3","1","0",71.1
72.5339992,"6","18","3","3","1","0",73.9
76.5609991333333,"6","18","4","3","1","0",72
80.5879990666667,"6","18","5","3","1","0",72
84.614999,"6","18","6","3","1","0",73.9
157.784997,"6","18","7","3","1","1",78.1
213.104993,"6","18","8","3","1","1",79
225.959993,"6","18","9","3","1","1",81
240.569995,"6","18","10","3","1","1",82.9
232.694996,"6","18","11","3","1","1",82.9
230.249997,"6","18","12","3","1","1",84.9
226.814992,"6","18","13","3","1","1",84
212.579993,"6","18","14","3","1","1",84.9
51.749998,"6","18","15","3","1","1",86
0.075,"6","18","16","3","1","1",84.9
5.70857142857143,"6","18","17","3","1","1",84.9
11.3421428571429,"6","18","18","3","1","1",82.9
16.9757142857143,"6","18","19","3","1","0",82
22.6092857142857,"6","18","20","3","1","0",80.1
28.2428571428571,"6","18","21","3","1","0",79
33.8764285714286,"6","18","22","3","1","0",78.1
39.51,"6","18","23","3","1","0",75.9
45.1435714285714,"6","19","0","4","1","0",73.9
50.7771428571429,"6","19","1","4","1","0",73
56.4107142857143,"6","19","2","4","1","0",72
62.0442857142857,"6","19","3","4","1","0",71.1
67.6778571428571,"6","19","4","4","1","0",71.1
73.3114285714286,"6","19","5","4","1","0",71.6
78.945,"6","19","6","4","1","0",71.1
158.1,"6","19","7","4","1","1",72
218.309995,"6","19","8","4","1","1",72
235.484991,"6","19","9","4","1","1",75
235.214997,"6","19","10","4","1","1",79
241.544998,"6","19","11","4","1","1",80.1
227.264996,"6","19","12","4","1","1",80.1
215.639993,"6","19","13","4","1","1",82
206.699996,"6","19","14","4","1","1",82.9
49.47,"6","19","15","4","1","1",84
43.7199996666667,"6","19","16","4","1","1",82.9
37.9699993333333,"6","19","17","4","1","1",82.9
32.219999,"6","19","18","4","1","1",81
43.47,"6","19","19","4","1","0",78.1
15.33,"6","19","20","4","1","0",75.9
0.96,"6","19","21","4","1","0",73
0.825,"6","19","22","4","1","0",71.1
0.69,"6","19","23","4","1","0",68
0.555,"6","20","0","5","1","0",66.9
0.42,"6","20","1","5","1","0",66
0.285,"6","20","2","5","1","0",64
0.15,"6","20","3","5","1","0",64
0.015,"6","20","4","5","1","0",63
4.5825,"6","20","5","5","1","0",63
9.15,"6","20","6","5","1","0",64
230.324995,"6","20","7","5","1","1",66.9
214.034995,"6","20","8","5","1","1",69.1
290.609997,"6","20","9","5","1","1",72
423.224991,"6","20","10","5","1","1",73
410.159992,"6","20","11","5","1","1",73.9
416.639992,"6","20","12","5","1","1",73.9
408.764995,"6","20","13","5","1","1",75.9
393.14999,"6","20","14","5","1","1",75
290.774992,"6","20","15","5","1","1",77
258.569993,"6","20","16","5","1","1",77
218.369998,"6","20","17","5","1","1",73.9
222.569996,"6","20","18","5","1","1",73
208.304994,"6","20","19","5","1","0",70
198.344995,"6","20","20","5","1","0",66.9
121.215,"6","20","21","5","1","0",64.9
87.435,"6","20","22","5","1","0",63
74.43,"6","20","23","5","1","0",62.1
72.435,"6","21","0","6","0","0",61
69.9,"6","21","1","6","0","0",60.1
71.145,"6","21","2","6","0","0",59
70.905,"6","21","3","6","0","0",57.9
70.59,"6","21","4","6","0","0",57.9
70.665,"6","21","5","6","0","0",57.9
70.815,"6","21","6","6","0","0",60.1
114.149997,"6","21","7","6","0","1",62.1
117.554996,"6","21","8","6","0","1",64.9
116.339998,"6","21","9","6","0","1",68
121.349999,"6","21","10","6","0","1",70
123.989998,"6","21","11","6","0","1",72
116.294997,"6","21","12","6","0","1",73
110.909998,"6","21","13","6","0","1",73
110.924998,"6","21","14","6","0","1",71.1
111.404998,"6","21","15","6","0","1",71.1
86.865,"6","21","16","6","0","1",71.1
85.635,"6","21","17","6","0","1",68
87.495,"6","21","18","6","0","1",66.9
85.62,"6","21","19","6","0","0",66
86.265,"6","21","20","6","0","0",64.9
72.03,"6","21","21","6","0","0",64
71.355,"6","21","22","6","0","0",64.9
71.43,"6","21","23","6","0","0",64.9
72.06,"6","22","0","0","0","0",64.9
70.86,"6","22","1","0","0","0",64
71.76,"6","22","2","0","0","0",62.1
71.265,"6","22","3","0","0","0",60.1
70.71,"6","22","4","0","0","0",60.1
70.59,"6","22","5","0","0","0",60.1
71.22,"6","22","6","0","0","0",62.1
70.215,"6","22","7","0","0","1",66.9
69.165,"6","22","8","0","0","1",66.9
68.445,"6","22","9","0","0","1",68
67.335,"6","22","10","0","0","1",70
66.84,"6","22","11","0","0","1",69.1
68.34,"6","22","12","0","0","1",68
69.99,"6","22","13","0","0","1",70
76.62,"6","22","14","0","0","1",70
75.9,"6","22","15","0","0","1",70
69.69,"6","22","16","0","0","1",68
69.255,"6","22","17","0","0","1",68
70.95,"6","22","18","0","0","1",66.9
69.63,"6","22","19","0","0","0",66
70.305,"6","22","20","0","0","0",64
70.77,"6","22","21","0","0","0",63
70.29,"6","22","22","0","0","0",63
71.16,"6","22","23","0","0","0",63
72.675,"6","23","0","1","1","0",62.1
71.625,"6","23","1","1","1","0",60.1
71.16,"6","23","2","1","1","0",61
72.405,"6","23","3","1","1","0",60.1
149.294994,"6","23","4","1","1","0",60.1
154.769997,"6","23","5","1","1","0",60.1
390.719988,"6","23","6","1","1","0",62.1
259.169995,"6","23","7","1","1","1",63
443.564991,"6","23","8","1","1","1",66.9
418.019992,"6","23","9","1","1","1",70
422.56499,"6","23","10","1","1","1",70
416.279992,"6","23","11","1","1","1",70
400.634988,"6","23","12","1","1","1",72
401.129994,"6","23","13","1","1","1",72
389.489987,"6","23","14","1","1","1",73.9
229.304993,"6","23","15","1","1","1",73
162.419995,"6","23","16","1","1","1",72
153.494995,"6","23","17","1","1","1",72
156.059994,"6","23","18","1","1","1",77
136.169995,"6","23","19","1","1","0",70
111.644999,"6","23","20","1","1","0",68
91.335,"6","23","21","1","1","0",66
78.12,"6","23","22","1","1","0",64.9
68.175,"6","23","23","1","1","0",66
67.995,"6","24","0","2","1","0",63
67.215,"6","24","1","2","1","0",62.1
66.78,"6","24","2","2","1","0",62.1
